danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_id,track_name,genre
0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,audio_features,3jbT1Y5MoPwEIpZndDDwVq,spotify:track:3jbT1Y5MoPwEIpZndDDwVq,https://api.spotify.com/v1/tracks/3jbT1Y5MoPwEIpZndDDwVq,https://api.spotify.com/v1/audio-analysis/3jbT1Y5MoPwEIpZndDDwVq,270741,4,Tainy,0GM7qgcRCORpGnfcN2tCiB,Adicto (with Anuel AA & Ozuna),latin
0.819,0.741,8,-6.538,0,0.0412,0.104,0.0,0.283,0.84,97.014,audio_features,26QKsGW4hMuwiEE1ftUMHe,spotify:track:26QKsGW4hMuwiEE1ftUMHe,https://api.spotify.com/v1/tracks/26QKsGW4hMuwiEE1ftUMHe,https://api.spotify.com/v1/audio-analysis/26QKsGW4hMuwiEE1ftUMHe,210933,4,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,"Lo Que Pasó, Pasó",latin
0.787,0.748,8,-3.752,0,0.0797,0.571,0.0,0.214,0.703,93.006,audio_features,0rsTDgGRlXKuzSAxcdb4Ns,spotify:track:0rsTDgGRlXKuzSAxcdb4Ns,https://api.spotify.com/v1/tracks/0rsTDgGRlXKuzSAxcdb4Ns,https://api.spotify.com/v1/audio-analysis/0rsTDgGRlXKuzSAxcdb4Ns,219750,4,Sech,77ziqFxp5gaInVrF2lj4ht,Borracho,latin
0.759,0.842,8,-3.758,1,0.096,0.101,0.0,0.134,0.584,105.059,audio_features,3JCaq3KDSROg3TXhdiDa9n,spotify:track:3JCaq3KDSROg3TXhdiDa9n,https://api.spotify.com/v1/tracks/3JCaq3KDSROg3TXhdiDa9n,https://api.spotify.com/v1/audio-analysis/3JCaq3KDSROg3TXhdiDa9n,263253,4,Jhay Cortez,0EFisYRi20PTADoJrifHrz,Ley Seca,latin
0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,audio_features,5YJ4BVvTFmVCxUyhKejHfR,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,https://api.spotify.com/v1/tracks/5YJ4BVvTFmVCxUyhKejHfR,https://api.spotify.com/v1/audio-analysis/5YJ4BVvTFmVCxUyhKejHfR,151667,4,Tego Calderon,3SUT1jjM5hzZj9TLfLZGIP,Pa' Que Retozen,latin
0.816,0.46,9,-13.299,1,0.034,0.0488,0.261,0.106,0.963,89.57,audio_features,6SE4JAo7T8C7XkFka5bbga,spotify:track:6SE4JAo7T8C7XkFka5bbga,https://api.spotify.com/v1/tracks/6SE4JAo7T8C7XkFka5bbga,https://api.spotify.com/v1/audio-analysis/6SE4JAo7T8C7XkFka5bbga,173954,4,Los Retros,0qraFJK6boYSp4ZMMX4PzG,Someone To Spend Time With,latin
0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,audio_features,7vrJn5hDSXRmdXoR30KgF1,spotify:track:7vrJn5hDSXRmdXoR30KgF1,https://api.spotify.com/v1/tracks/7vrJn5hDSXRmdXoR30KgF1,https://api.spotify.com/v1/audio-analysis/7vrJn5hDSXRmdXoR30KgF1,178947,4,KAROL G,790FomKkXshlbRYZFtlgla,BICHOTA,latin
0.563,0.408,0,-8.888,1,0.0472,0.736,0.0,0.086,0.482,94.799,audio_features,6jPVyjPqp2BNUJnDSwm8tK,spotify:track:6jPVyjPqp2BNUJnDSwm8tK,https://api.spotify.com/v1/tracks/6jPVyjPqp2BNUJnDSwm8tK,https://api.spotify.com/v1/audio-analysis/6jPVyjPqp2BNUJnDSwm8tK,214600,4,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,Two Oruguitas,latin
0.636,0.656,2,-5.542,0,0.0676,0.451,7.97e-06,0.287,0.439,171.918,audio_features,3KJ3opyV29269SXkPrc19l,spotify:track:3KJ3opyV29269SXkPrc19l,https://api.spotify.com/v1/tracks/3KJ3opyV29269SXkPrc19l,https://api.spotify.com/v1/audio-analysis/3KJ3opyV29269SXkPrc19l,151506,4,Bad Bunny,4q3ewBCX7sLwd24euuV69X,120,latin
0.836,0.777,6,-5.376,0,0.0439,0.0951,1.68e-06,0.0561,0.504,94.977,audio_features,0R7DSnSibvuE4PEHqUayqf,spotify:track:0R7DSnSibvuE4PEHqUayqf,https://api.spotify.com/v1/tracks/0R7DSnSibvuE4PEHqUayqf,https://api.spotify.com/v1/audio-analysis/0R7DSnSibvuE4PEHqUayqf,190564,4,Plan B,2jSGzJw0ebJLu7OLVSOcBP,Es un Secreto,latin
0.773,0.757,1,-4.959,1,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,audio_features,5u5MvmVtitax9R1Mxh3reC,spotify:track:5u5MvmVtitax9R1Mxh3reC,https://api.spotify.com/v1/tracks/5u5MvmVtitax9R1Mxh3reC,https://api.spotify.com/v1/audio-analysis/5u5MvmVtitax9R1Mxh3reC,226520,4,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,Dile Que Tu Me Quieres,latin
0.802,0.787,7,-6.181,0,0.0599,0.0832,0.0,0.153,0.446,94.026,audio_features,53v2u51nq3CxiKUNphRzP1,spotify:track:53v2u51nq3CxiKUNphRzP1,https://api.spotify.com/v1/tracks/53v2u51nq3CxiKUNphRzP1,https://api.spotify.com/v1/audio-analysis/53v2u51nq3CxiKUNphRzP1,167975,4,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Que Malo,latin
0.804,0.56,1,-6.912,0,0.0397,0.416,0.0,0.0608,0.768,133.682,audio_features,65H6t1WQBim6q93yM8fEwn,spotify:track:65H6t1WQBim6q93yM8fEwn,https://api.spotify.com/v1/tracks/65H6t1WQBim6q93yM8fEwn,https://api.spotify.com/v1/audio-analysis/65H6t1WQBim6q93yM8fEwn,254720,4,Aventura,1qto4hHid1P71emI6Fd8xi,Obsesion,latin
0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4,Shakira,0EmeFodog0BfCgMzAIvKQp,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),latin
0.766,0.788,6,-3.128,0,0.312,0.105,5.81e-06,0.142,0.609,179.984,audio_features,0GzuHFG4Ql6DoyxFRnIk3F,spotify:track:0GzuHFG4Ql6DoyxFRnIk3F,https://api.spotify.com/v1/tracks/0GzuHFG4Ql6DoyxFRnIk3F,https://api.spotify.com/v1/audio-analysis/0GzuHFG4Ql6DoyxFRnIk3F,200482,4,Maluma,1r4hJ1h58CWwUQe3MxPuau,Hawái - Remix,latin
0.757,0.789,5,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911,audio_features,5jt25aFjW2kNoBqaEVaz5W,spotify:track:5jt25aFjW2kNoBqaEVaz5W,https://api.spotify.com/v1/tracks/5jt25aFjW2kNoBqaEVaz5W,https://api.spotify.com/v1/audio-analysis/5jt25aFjW2kNoBqaEVaz5W,202174,4,Mora,0Q8NcsJwoCbZOHHW63su5S,LA INOCENTE,latin
0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,audio_features,38RIEav39FGi86jppxO0du,spotify:track:38RIEav39FGi86jppxO0du,https://api.spotify.com/v1/tracks/38RIEav39FGi86jppxO0du,https://api.spotify.com/v1/audio-analysis/38RIEav39FGi86jppxO0du,210607,4,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Ignorantes,latin
0.882,0.612,4,-6.103,1,0.118,0.0475,5.07e-06,0.182,0.742,147.982,audio_features,75pQqzwgCjUOSSy5CpmAjy,spotify:track:75pQqzwgCjUOSSy5CpmAjy,https://api.spotify.com/v1/tracks/75pQqzwgCjUOSSy5CpmAjy,https://api.spotify.com/v1/audio-analysis/75pQqzwgCjUOSSy5CpmAjy,160638,4,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Pero Ya No,latin
0.869,0.727,2,-4.956,1,0.121,0.00118,6.97e-05,0.183,0.613,93.989,audio_features,0HINQFSerZ6iMfSsaTO3G5,spotify:track:0HINQFSerZ6iMfSsaTO3G5,https://api.spotify.com/v1/tracks/0HINQFSerZ6iMfSsaTO3G5,https://api.spotify.com/v1/audio-analysis/0HINQFSerZ6iMfSsaTO3G5,159200,4,DEKKO,6ZvYYrrfpb1Z7kICDyxWQE,12x3,latin
0.689,0.663,2,-4.538,1,0.0432,0.378,1.17e-06,0.0994,0.486,143.098,audio_features,64JzNzcoSZOh3RWeoghVfk,spotify:track:64JzNzcoSZOh3RWeoghVfk,https://api.spotify.com/v1/tracks/64JzNzcoSZOh3RWeoghVfk,https://api.spotify.com/v1/audio-analysis/64JzNzcoSZOh3RWeoghVfk,177063,3,Matisse,77aLk6J8ofnVxa1eXK9jiU,Como Lo Hice Yo,latin
0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,0.695,87.961,audio_features,5jzEwSyyymBlf1fa1o39T2,spotify:track:5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/tracks/5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/audio-analysis/5jzEwSyyymBlf1fa1o39T2,193636,4,Mora,0Q8NcsJwoCbZOHHW63su5S,512,latin
0.846,0.747,1,-5.074,0,0.0533,0.0947,0.0,0.159,0.517,95.003,audio_features,3XaWuYsTtnkzCSBr0RmROc,spotify:track:3XaWuYsTtnkzCSBr0RmROc,https://api.spotify.com/v1/tracks/3XaWuYsTtnkzCSBr0RmROc,https://api.spotify.com/v1/audio-analysis/3XaWuYsTtnkzCSBr0RmROc,220057,4,Plan B,2jSGzJw0ebJLu7OLVSOcBP,Si No Le Contesto,latin
0.78,0.719,3,-3.613,0,0.0506,0.302,0.000196,0.0931,0.336,127.962,audio_features,3rdAz1fbUfZxYgaCviYhRo,spotify:track:3rdAz1fbUfZxYgaCviYhRo,https://api.spotify.com/v1/tracks/3rdAz1fbUfZxYgaCviYhRo,https://api.spotify.com/v1/audio-analysis/3rdAz1fbUfZxYgaCviYhRo,199604,4,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,Todo De Ti,latin
0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,audio_features,3f5lA8nnc4YYF1qf78WpHw,spotify:track:3f5lA8nnc4YYF1qf78WpHw,https://api.spotify.com/v1/tracks/3f5lA8nnc4YYF1qf78WpHw,https://api.spotify.com/v1/audio-analysis/3f5lA8nnc4YYF1qf78WpHw,219357,4,Anuel AA,2R21vXR83lH98kGeO99Y66,Ella Quiere Beber - Remix,latin
0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,audio_features,0EhpEsp4L0oRGM0vmeaN5e,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/tracks/0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/audio-analysis/0EhpEsp4L0oRGM0vmeaN5e,232253,4,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,UN DIA (ONE DAY) (Feat. Tainy),latin
0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,audio_features,06s3QtMJVXw1AJX3UfvZG1,spotify:track:06s3QtMJVXw1AJX3UfvZG1,https://api.spotify.com/v1/tracks/06s3QtMJVXw1AJX3UfvZG1,https://api.spotify.com/v1/audio-analysis/06s3QtMJVXw1AJX3UfvZG1,246000,4,Anuel AA,2R21vXR83lH98kGeO99Y66,Hasta Que Dios Diga,latin
0.761,0.732,4,-5.469,0,0.0549,0.092,0.0,0.0716,0.542,151.982,audio_features,4NqQaovM14WR2hNPMFxgjb,spotify:track:4NqQaovM14WR2hNPMFxgjb,https://api.spotify.com/v1/tracks/4NqQaovM14WR2hNPMFxgjb,https://api.spotify.com/v1/audio-analysis/4NqQaovM14WR2hNPMFxgjb,243276,4,Bad Bunny,4q3ewBCX7sLwd24euuV69X,25/8,latin
0.839,0.711,6,-4.733,0,0.0473,0.398,2.02e-06,0.118,0.573,97.99,audio_features,43qcs9NpJhDxtG91zxFkj7,spotify:track:43qcs9NpJhDxtG91zxFkj7,https://api.spotify.com/v1/tracks/43qcs9NpJhDxtG91zxFkj7,https://api.spotify.com/v1/audio-analysis/43qcs9NpJhDxtG91zxFkj7,349547,4,Wisin,3E6xrwgnVfYCrCs0ePERDz,Fiel - Remix,latin
0.748,0.856,11,-3.517,0,0.0348,0.0824,0.0,0.142,0.927,123.031,audio_features,0Be7sopyKMv8Y8npsUkax2,spotify:track:0Be7sopyKMv8Y8npsUkax2,https://api.spotify.com/v1/tracks/0Be7sopyKMv8Y8npsUkax2,https://api.spotify.com/v1/audio-analysis/0Be7sopyKMv8Y8npsUkax2,189320,4,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,Tacones Rojos,latin
0.794,0.669,6,-5.837,0,0.144,0.063,6.19e-05,0.0997,0.128,114.96,audio_features,5qP6N85z98pq2fUQTwMJPr,spotify:track:5qP6N85z98pq2fUQTwMJPr,https://api.spotify.com/v1/tracks/5qP6N85z98pq2fUQTwMJPr,https://api.spotify.com/v1/audio-analysis/5qP6N85z98pq2fUQTwMJPr,196587,4,Jhay Cortez,0EFisYRi20PTADoJrifHrz,En Mi Cuarto,latin
0.654,0.696,9,-7.902,0,0.134,0.282,1.07e-05,0.0575,0.274,120.106,audio_features,2CwKCHeAM55GzB809TeA6F,spotify:track:2CwKCHeAM55GzB809TeA6F,https://api.spotify.com/v1/tracks/2CwKCHeAM55GzB809TeA6F,https://api.spotify.com/v1/audio-analysis/2CwKCHeAM55GzB809TeA6F,202160,4,Jhay Cortez,0EFisYRi20PTADoJrifHrz,Tokyo,latin
0.796,0.781,4,-3.526,0,0.268,0.0352,0.0,0.0787,0.636,121.018,audio_features,5OCWbPrvPhIU9aXH0u19TL,spotify:track:5OCWbPrvPhIU9aXH0u19TL,https://api.spotify.com/v1/tracks/5OCWbPrvPhIU9aXH0u19TL,https://api.spotify.com/v1/audio-analysis/5OCWbPrvPhIU9aXH0u19TL,270680,4,Jhay Cortez,0EFisYRi20PTADoJrifHrz,Nos Matamos,latin
0.887,0.598,0,-7.282,1,0.212,0.201,2.92e-06,0.109,0.394,98.019,audio_features,1PvoyYzRFrY0jgxqw34lVS,spotify:track:1PvoyYzRFrY0jgxqw34lVS,https://api.spotify.com/v1/tracks/1PvoyYzRFrY0jgxqw34lVS,https://api.spotify.com/v1/audio-analysis/1PvoyYzRFrY0jgxqw34lVS,305187,4,Jhay Cortez,0EFisYRi20PTADoJrifHrz,Medusa,latin
0.763,0.617,1,-6.734,1,0.0708,0.00457,0.0,0.11,0.351,92.005,audio_features,4hapnxOiM69QOFD7cnSrdb,spotify:track:4hapnxOiM69QOFD7cnSrdb,https://api.spotify.com/v1/tracks/4hapnxOiM69QOFD7cnSrdb,https://api.spotify.com/v1/audio-analysis/4hapnxOiM69QOFD7cnSrdb,241973,4,Jhay Cortez,0EFisYRi20PTADoJrifHrz,Esta Dejá,latin
0.839,0.706,7,-5.629,0,0.0728,0.264,1.23e-06,0.106,0.462,92.031,audio_features,0TEk1taKxfMxYUPhCgCEay,spotify:track:0TEk1taKxfMxYUPhCgCEay,https://api.spotify.com/v1/tracks/0TEk1taKxfMxYUPhCgCEay,https://api.spotify.com/v1/audio-analysis/0TEk1taKxfMxYUPhCgCEay,147120,4,Jhay Cortez,0EFisYRi20PTADoJrifHrz,Christian Dior,latin
0.764,0.745,5,-4.563,0,0.0475,0.0488,0.0,0.172,0.727,93.013,audio_features,0zrttB04W5C2inIlyRoxTf,spotify:track:0zrttB04W5C2inIlyRoxTf,https://api.spotify.com/v1/tracks/0zrttB04W5C2inIlyRoxTf,https://api.spotify.com/v1/audio-analysis/0zrttB04W5C2inIlyRoxTf,228933,4,Jhay Cortez,0EFisYRi20PTADoJrifHrz,Dile (Homenaje),latin
0.816,0.71,7,-3.728,1,0.0398,0.165,0.0,0.292,0.784,93.02,audio_features,27RSJHEA99Y0Vsow7nA37A,spotify:track:27RSJHEA99Y0Vsow7nA37A,https://api.spotify.com/v1/tracks/27RSJHEA99Y0Vsow7nA37A,https://api.spotify.com/v1/audio-analysis/27RSJHEA99Y0Vsow7nA37A,208631,4,Sech,77ziqFxp5gaInVrF2lj4ht,911 - Remix,latin
0.654,0.695,10,-3.987,0,0.173,0.0643,0.0,0.098,0.582,81.153,audio_features,4rLUq1g4ENPihz8vkedAS6,spotify:track:4rLUq1g4ENPihz8vkedAS6,https://api.spotify.com/v1/tracks/4rLUq1g4ENPihz8vkedAS6,https://api.spotify.com/v1/audio-analysis/4rLUq1g4ENPihz8vkedAS6,240400,1,Jhay Cortez,0EFisYRi20PTADoJrifHrz,No Me Conoce,latin
0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,audio_features,6rPO02ozF3bM7NnOV4h6s2,spotify:track:6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827,4,Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,Despacito - Remix,latin
0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,100.026,audio_features,4CMrdHWqic0usIZfTrKoI3,spotify:track:4CMrdHWqic0usIZfTrKoI3,https://api.spotify.com/v1/tracks/4CMrdHWqic0usIZfTrKoI3,https://api.spotify.com/v1/audio-analysis/4CMrdHWqic0usIZfTrKoI3,186587,4,DaniLeigh,0XIKGBo9PnK1ApI5tZA60d,Easy,latin
0.646,0.94,10,-2.856,0,0.0838,0.0209,0.0,0.0691,0.704,129.011,audio_features,4nVyHATevhl5RC6Qmoko5H,spotify:track:4nVyHATevhl5RC6Qmoko5H,https://api.spotify.com/v1/tracks/4nVyHATevhl5RC6Qmoko5H,https://api.spotify.com/v1/audio-analysis/4nVyHATevhl5RC6Qmoko5H,231787,4,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,I Like It,latin
0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,audio_features,32lm3769IRfcnrQV11LO4E,spotify:track:32lm3769IRfcnrQV11LO4E,https://api.spotify.com/v1/tracks/32lm3769IRfcnrQV11LO4E,https://api.spotify.com/v1/audio-analysis/32lm3769IRfcnrQV11LO4E,243413,4,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,Bailando - Spanish Version,latin
0.612,0.561,1,-6.054,1,0.0851,0.0601,0.0,0.145,0.393,191.911,audio_features,5jZ32WOU7sqzDYbzINwMUk,spotify:track:5jZ32WOU7sqzDYbzINwMUk,https://api.spotify.com/v1/tracks/5jZ32WOU7sqzDYbzINwMUk,https://api.spotify.com/v1/audio-analysis/5jZ32WOU7sqzDYbzINwMUk,163053,4,Bad Bunny,4q3ewBCX7sLwd24euuV69X,SORRY PAPI,latin
0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,audio_features,63aj87TQG6F3RVO5nbG2VQ,spotify:track:63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/tracks/63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/audio-analysis/63aj87TQG6F3RVO5nbG2VQ,131067,4,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,In Da Getto,latin
0.897,0.864,11,-3.735,0,0.147,0.252,0.0,0.517,0.542,95.981,audio_features,2ctjDCCg1wHoQSjIJ8p6U4,spotify:track:2ctjDCCg1wHoQSjIJ8p6U4,https://api.spotify.com/v1/tracks/2ctjDCCg1wHoQSjIJ8p6U4,https://api.spotify.com/v1/audio-analysis/2ctjDCCg1wHoQSjIJ8p6U4,207627,4,Plan B,2jSGzJw0ebJLu7OLVSOcBP,Candy,latin
0.86,0.725,11,-6.7,1,0.249,0.0464,9.1e-05,0.0994,0.375,145.001,audio_features,0tjZv2hChdHZCW1zFXpy1J,spotify:track:0tjZv2hChdHZCW1zFXpy1J,https://api.spotify.com/v1/tracks/0tjZv2hChdHZCW1zFXpy1J,https://api.spotify.com/v1/audio-analysis/0tjZv2hChdHZCW1zFXpy1J,162151,4,Bad Bunny,4q3ewBCX7sLwd24euuV69X,HOY COBRÉ,latin
0.759,0.639,4,-8.085,0,0.0511,0.207,0.0,0.23,0.682,128.01,audio_features,1WbXIpiGBJkCiv3hn40iPB,spotify:track:1WbXIpiGBJkCiv3hn40iPB,https://api.spotify.com/v1/tracks/1WbXIpiGBJkCiv3hn40iPB,https://api.spotify.com/v1/audio-analysis/1WbXIpiGBJkCiv3hn40iPB,198332,4,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,Sobredosis (feat. Ozuna),latin
0.85,0.849,8,-3.436,0,0.0437,0.611,0.000193,0.329,0.92,143.975,audio_features,0MT6qJd7wKlWjH7tP7oWHi,spotify:track:0MT6qJd7wKlWjH7tP7oWHi,https://api.spotify.com/v1/tracks/0MT6qJd7wKlWjH7tP7oWHi,https://api.spotify.com/v1/audio-analysis/0MT6qJd7wKlWjH7tP7oWHi,203507,4,KAROL G,790FomKkXshlbRYZFtlgla,EL BARCO,latin
0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.024,audio_features,0gCPvo1GkbtPhMqg5Gbx1K,spotify:track:0gCPvo1GkbtPhMqg5Gbx1K,https://api.spotify.com/v1/tracks/0gCPvo1GkbtPhMqg5Gbx1K,https://api.spotify.com/v1/audio-analysis/0gCPvo1GkbtPhMqg5Gbx1K,279613,4,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,Vuelve,latin
0.93,0.837,7,-4.632,0,0.187,0.256,2.37e-06,0.239,0.821,111.898,audio_features,59L8x0xy8njj75vzVCPMqg,spotify:track:59L8x0xy8njj75vzVCPMqg,https://api.spotify.com/v1/tracks/59L8x0xy8njj75vzVCPMqg,https://api.spotify.com/v1/audio-analysis/59L8x0xy8njj75vzVCPMqg,158532,4,Becky G,4obzFoKoKRHIphyHzJ35G3,FULANITO,latin
0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,audio_features,1c0hsvHLELX6y8qymnpLKL,spotify:track:1c0hsvHLELX6y8qymnpLKL,https://api.spotify.com/v1/tracks/1c0hsvHLELX6y8qymnpLKL,https://api.spotify.com/v1/audio-analysis/1c0hsvHLELX6y8qymnpLKL,266087,4,Lunay,47MpMsUfWtgyIIBEFOr4FE,Soltera - Remix,latin
0.802,0.725,0,-5.965,0,0.0676,0.574,0.0,0.0821,0.598,128.04,audio_features,1iLv1ieT9BZ3qsti9yTCnG,spotify:track:1iLv1ieT9BZ3qsti9yTCnG,https://api.spotify.com/v1/tracks/1iLv1ieT9BZ3qsti9yTCnG,https://api.spotify.com/v1/audio-analysis/1iLv1ieT9BZ3qsti9yTCnG,225000,4,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,Odio (feat. Drake),latin
0.891,0.819,8,-3.964,1,0.106,0.0261,0.000354,0.173,0.768,101.968,audio_features,6hf0RpxTbOprT5nnwzkk8e,spotify:track:6hf0RpxTbOprT5nnwzkk8e,https://api.spotify.com/v1/tracks/6hf0RpxTbOprT5nnwzkk8e,https://api.spotify.com/v1/audio-analysis/6hf0RpxTbOprT5nnwzkk8e,217773,4,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,Qué Más Pues?,latin
0.886,0.482,7,-9.882,1,0.175,0.396,0.0,0.115,0.568,124.956,audio_features,3HQxzXOb4p9pfpD5gP38D5,spotify:track:3HQxzXOb4p9pfpD5gP38D5,https://api.spotify.com/v1/tracks/3HQxzXOb4p9pfpD5gP38D5,https://api.spotify.com/v1/audio-analysis/3HQxzXOb4p9pfpD5gP38D5,232560,4,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,No Te Deseo el Mal,latin
0.712,0.599,5,-6.342,0,0.112,0.412,2.15e-05,0.103,0.588,179.788,audio_features,0FktnzDqjClqU6iqOZVEs2,spotify:track:0FktnzDqjClqU6iqOZVEs2,https://api.spotify.com/v1/tracks/0FktnzDqjClqU6iqOZVEs2,https://api.spotify.com/v1/audio-analysis/0FktnzDqjClqU6iqOZVEs2,178000,4,Bad Bunny,4q3ewBCX7sLwd24euuV69X,BYE ME FUI,latin
0.898,0.677,11,-6.422,0,0.243,0.0223,0.0,0.35,0.578,130.027,audio_features,5Pg4qYTcvCUBBq3jBhKq0t,spotify:track:5Pg4qYTcvCUBBq3jBhKq0t,https://api.spotify.com/v1/tracks/5Pg4qYTcvCUBBq3jBhKq0t,https://api.spotify.com/v1/audio-analysis/5Pg4qYTcvCUBBq3jBhKq0t,154493,4,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,HOT,latin
0.819,0.781,1,-4.879,1,0.0547,0.0323,0.0012,0.121,0.385,100.062,audio_features,65MqlYPOWReasKWcuCaOCW,spotify:track:65MqlYPOWReasKWcuCaOCW,https://api.spotify.com/v1/tracks/65MqlYPOWReasKWcuCaOCW,https://api.spotify.com/v1/audio-analysis/65MqlYPOWReasKWcuCaOCW,163680,4,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,REMIX,latin
0.627,0.675,5,-7.125,0,0.213,0.125,0.0,0.0784,0.961,79.31,audio_features,7hynhxDoDpgMIV12JuVtNa,spotify:track:7hynhxDoDpgMIV12JuVtNa,https://api.spotify.com/v1/tracks/7hynhxDoDpgMIV12JuVtNa,https://api.spotify.com/v1/audio-analysis/7hynhxDoDpgMIV12JuVtNa,277107,4,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,UN PESO,latin
0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,audio_features,2ksOAxtIxY8yElEWw8RhgK,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,301714,4,Anuel AA,2R21vXR83lH98kGeO99Y66,China,latin
0.825,0.605,11,-9.71,1,0.0376,0.0764,0.0,0.314,0.944,124.005,audio_features,2Bhmj4XK33InfhqKPxcJ1v,spotify:track:2Bhmj4XK33InfhqKPxcJ1v,https://api.spotify.com/v1/tracks/2Bhmj4XK33InfhqKPxcJ1v,https://api.spotify.com/v1/audio-analysis/2Bhmj4XK33InfhqKPxcJ1v,229360,4,Aventura,1qto4hHid1P71emI6Fd8xi,Dile al Amor,latin
0.867,0.766,6,-3.542,1,0.124,0.527,8.5e-05,0.111,0.607,91.023,audio_features,2iLegn1UOmpNpQAxcQoGJW,spotify:track:2iLegn1UOmpNpQAxcQoGJW,https://api.spotify.com/v1/tracks/2iLegn1UOmpNpQAxcQoGJW,https://api.spotify.com/v1/audio-analysis/2iLegn1UOmpNpQAxcQoGJW,234402,4,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Tendencia Global,latin
0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,audio_features,4bTZeO72FwMa6wKOiqoynL,spotify:track:4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/tracks/4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/audio-analysis/4bTZeO72FwMa6wKOiqoynL,287773,4,Sech,77ziqFxp5gaInVrF2lj4ht,Otro Trago - Remix,latin
